timestamp,station,year,month,day,hour,pm2_5_ug_m3,pm10_ug_m3,so2_ug_m3,no2_ug_m3,co_ug_m3,o3_ug_m3,temperature_c,pressure_hpa,dew_point_c,rain_mm,wind_direction,wind_speed_m_s,missing_measurements
2016-07-29T10:00,aotizhongxin,2016,7,29,10,133,133,2,65,1200,69,27.8,1001.8,23.2,0,E,1.5,0
2016-07-29T10:00,dingling,2016,7,29,10,132,132,2,8,,117,29.9,996.9,24.8,0,SE,1.3,1
2016-07-29T11:00,aotizhongxin,2016,7,29,11,118,118,2,54,1200,91,29,1001.5,23.7,0,E,1.8,0
2016-07-29T11:00,dingling,2016,7,29,11,137,137,2,6,,133,30.6,996.7,25,0,SE,1.9,1
2016-07-29T12:00,aotizhongxin,2016,7,29,12,149,149,2,46,1200,136,29.7,1001.4,23.9,0,ESE,1.9,0
2016-07-29T12:00,dingling,2016,7,29,12,138,138,2,7,,151,31.4,996.6,25,0,ESE,2.4,1
2016-07-29T13:00,aotizhongxin,2016,7,29,13,133,133,2,41,1200,181,31.4,1001.1,24.8,0,ENE,2.3,0
2016-07-29T13:00,dingling,2016,7,29,13,122,122,2,7,,168,31.7,996.3,24.8,0,ESE,2.5,1
2016-07-29T14:00,aotizhongxin,2016,7,29,14,139,139,2,38,1300,229,32.2,1000.7,25.5,0,ESE,2.2,0
2016-07-29T14:00,dingling,2016,7,29,14,109,109,2,4,,185,32.5,995.9,24.8,0,ESE,2.2,1
2016-07-29T15:00,aotizhongxin,2016,7,29,15,140,140,3,37,1500,267,32.7,1000.4,25.5,0,ESE,1.7,0
2016-07-29T15:00,dingling,2016,7,29,15,112,113,2,3,,199,32.6,995.7,25.2,0,ESE,1.7,1
2016-07-29T16:00,aotizhongxin,2016,7,29,16,142,142,2,40,1500,263,33.1,1000.3,25.9,0,SE,1.8,0
2016-07-29T16:00,dingling,2016,7,29,16,130,130,2,2,,210,32.9,995.8,25.2,0,SE,2.1,1
2016-07-29T17:00,aotizhongxin,2016,7,29,17,140,140,2,41,1400,264,32.8,1000,26.1,0,ESE,2.1,0
2016-07-29T17:00,dingling,2016,7,29,17,127,127,2,4,,227,32.5,995.4,25.3,0,SE,2.4,1
2016-07-29T18:00,aotizhongxin,2016,7,29,18,140,140,2,45,1500,257,32.2,1000.2,26,0,ESE,2.1,0
2016-07-29T18:00,dingling,2016,7,29,18,138,138,2,6,,238,32,995.3,25.6,0,ESE,2.8,1
2016-07-29T19:00,aotizhongxin,2016,7,29,19,139,139,2,54,1600,233,31,1000.6,26,0,E,2.3,0
2016-07-29T19:00,dingling,2016,7,29,19,144,144,2,11,,236,31.4,996,26.2,0,ESE,2.8,1
2016-07-29T20:00,aotizhongxin,2016,7,29,20,143,143,2,52,2000,213,30.7,1001.1,25.5,0,SE,2,0
2016-07-29T20:00,dingling,2016,7,29,20,140,140,2,10,,166,30.6,996.4,26.3,0,ESE,2.6,1
2016-07-29T21:00,aotizhongxin,2016,7,29,21,134,134,2,45,2200,201,30.2,1001.9,25.5,0,ESE,1.9,0
2016-07-29T21:00,dingling,2016,7,29,21,144,144,2,7,,140,30.3,997.2,26.2,0,E,2.5,1
2016-07-29T22:00,aotizhongxin,2016,7,29,22,110,110,2,36,1600,187,29.5,1002.4,25.9,0,ESE,1.5,0
2016-07-29T22:00,dingling,2016,7,29,22,143,143,2,4,,122,30,997.7,25.7,0,ESE,2.5,1
2016-07-29T23:00,aotizhongxin,2016,7,29,23,102,102,2,34,1200,160,29.7,1002.8,26.1,0,SE,2,0
2016-07-29T23:00,dingling,2016,7,29,23,144,144,2,3,,132,29.8,998.1,25.5,0,ESE,2.5,1
2016-07-30T00:00,aotizhongxin,2016,7,30,0,119,119,2,40,1200,121,29.4,1002.9,25.8,0,SE,1.6,0
2016-07-30T00:00,dingling,2016,7,30,0,130,130,2,4,,143,29.4,998.3,25.8,0,ESE,2.6,1
2016-07-30T01:00,aotizhongxin,2016,7,30,1,124,124,2,35,1100,116,28.9,1003.1,25.7,0,SE,1.8,0
2016-07-30T01:00,dingling,2016,7,30,1,132,132,2,5,,127,29,998.2,26,0,ESE,2.3,1
2016-07-30T02:00,aotizhongxin,2016,7,30,2,134,134,2,32,1100,101,28.4,1003.2,25.8,0,SE,1.5,0
2016-07-30T02:00,dingling,2016,7,30,2,135,135,8,6,,116,28.6,998.3,25.8,0,E,2.3,1
2016-07-30T03:00,aotizhongxin,2016,7,30,3,,,,,,,27.6,1002.9,25.4,0,E,2.4,6
2016-07-30T03:00,dingling,2016,7,30,3,,,,,,,28.1,998.2,25.7,0,ESE,2.6,6
2016-07-30T04:00,aotizhongxin,2016,7,30,4,128,128,2,31,1100,66,27,1002.7,25.8,0.9,E,1,0
2016-07-30T04:00,dingling,2016,7,30,4,124,124,2,14,,74,27.1,998.5,25.5,1.8,ESE,2.4,1
2016-07-30T05:00,aotizhongxin,2016,7,30,5,129,129,2,34,1200,58,26.8,1003,25.6,0.3,WNW,0.9,0
2016-07-30T05:00,dingling,2016,7,30,5,117,117,2,5,,71,26.6,998.1,25.7,3.6,SSW,0.5,1
2016-07-30T06:00,aotizhongxin,2016,7,30,6,123,123,2,40,1300,44,26.7,1003.3,25.8,0,ESE,1.3,0
2016-07-30T06:00,dingling,2016,7,30,6,99,99,2,2,,75,26.2,998.5,25.3,0.3,S,1.1,1
2016-07-30T07:00,aotizhongxin,2016,7,30,7,130,130,2,46,1500,45,26.9,1003.9,25.9,0,ESE,2.1,0
2016-07-30T07:00,dingling,2016,7,30,7,99,99,2,8,,49,26.6,999.3,25,0,ESE,1.6,1
2016-07-30T08:00,aotizhongxin,2016,7,30,8,162,162,2,46,1500,59,27.3,1004.3,25.9,0,E,1.4,0
2016-07-30T08:00,dingling,2016,7,30,8,122,122,2,8,,52,27,1000,25.2,0,E,1.7,1
2016-07-30T09:00,aotizhongxin,2016,7,30,9,208,208,2,52,1600,67,27.2,1004.5,25.6,0,ENE,2,0
2016-07-30T09:00,dingling,2016,7,30,9,143,143,2,7,,60,27.8,999.7,24.8,0,SE,1.5,1
2016-07-30T10:00,aotizhongxin,2016,7,30,10,,,,,,,27.4,1004.9,25.4,0,ESE,1.9,6
2016-07-30T10:00,dingling,2016,7,30,10,,,,,,,27.9,1000.4,24.7,0,S,1.5,6
2016-07-30T11:00,aotizhongxin,2016,7,30,11,225,225,2,52,2500,56,27.8,1004.7,25.6,0,SE,1.7,0
2016-07-30T11:00,dingling,2016,7,30,11,161,161,2,12,,77,28.8,1000.1,25,0,SE,1.9,1
2016-07-30T12:00,aotizhongxin,2016,7,30,12,228,228,2,45,2200,74,28.8,1004.1,26,0,ESE,2.4,0
2016-07-30T12:00,dingling,2016,7,30,12,161,161,2,10,,113,27.9,999.7,25.1,0,SSE,1.9,1
2016-07-30T13:00,aotizhongxin,2016,7,30,13,219,219,2,41,2200,94,30,1004,26.2,0,W,1.2,0
2016-07-30T13:00,dingling,2016,7,30,13,193,193,2,21,,85,28.3,999.6,25.5,0,ENE,1.5,1
2016-07-30T14:00,aotizhongxin,2016,7,30,14,226,226,2,41,2200,100,30.9,1003,26.4,0,SSE,1.2,0
2016-07-30T14:00,dingling,2016,7,30,14,211,211,2,17,,114,28.5,998.9,25.5,0,WSW,1,1
2016-07-30T15:00,aotizhongxin,2016,7,30,15,235,235,2,48,2300,105,30.3,1001.3,26.2,0,N,1.5,0
2016-07-30T15:00,dingling,2016,7,30,15,215,215,2,17,,97,28.4,997,25.8,0,NNE,1.3,1
2016-07-30T16:00,aotizhongxin,2016,7,30,16,223,223,2,63,2300,83,30.5,1002.3,26.9,0,NW,1.8,0
2016-07-30T16:00,dingling,2016,7,30,16,207,207,2,11,,103,28.6,997.4,25.8,0,ENE,1.3,1
2016-07-30T17:00,aotizhongxin,2016,7,30,17,227,227,2,62,2300,78,29.4,1002.9,23.8,0,SSW,1.7,0
2016-07-30T17:00,dingling,2016,7,30,17,197,197,2,11,,100,28.4,998.1,23.1,0,SE,2.5,1
2016-07-30T18:00,aotizhongxin,2016,7,30,18,116,116,2,48,1300,99,27.8,1003.3,22.3,0,ESE,1.8,0
2016-07-30T18:00,dingling,2016,7,30,18,135,135,2,6,,114,27.3,998.9,21.3,0,SE,2.5,1
2016-07-30T19:00,aotizhongxin,2016,7,30,19,38,38,2,75,900,87,26.6,1003.4,21.8,0,E,2.1,0
2016-07-30T19:00,dingling,2016,7,30,19,36,36,2,25,,114,26.9,999.3,21,0,SW,1.8,1
2016-07-30T20:00,aotizhongxin,2016,7,30,20,43,43,2,75,900,76,26.4,1003.7,21.6,0,SSW,0.7,0
2016-07-30T20:00,dingling,2016,7,30,20,41,41,2,23,,86,25.7,998.8,21.8,0,S,1,1
2016-07-30T21:00,aotizhongxin,2016,7,30,21,45,45,2,72,900,69,25.8,1005.1,22.5,0,ENE,1.9,0
2016-07-30T21:00,dingling,2016,7,30,21,37,48,2,16,,74,25.6,1000.5,21.9,0,SSE,1.3,1
2016-07-30T22:00,aotizhongxin,2016,7,30,22,49,49,2,84,900,52,25.2,1005.2,22.5,0,ESE,1.7,0
2016-07-30T22:00,dingling,2016,7,30,22,34,34,2,17,,54,25.4,1000.1,21.7,0,E,1.7,1
2016-07-30T23:00,aotizhongxin,2016,7,30,23,55,55,2,71,800,49,25,1006,21.9,0,SE,2.1,0
2016-07-30T23:00,dingling,2016,7,30,23,40,49,2,22,,48,25.4,1001,21.9,0,S,1.4,1
2016-07-31T00:00,aotizhongxin,2016,7,31,0,45,45,2,41,800,85,24.3,1005.9,21.2,0,NE,1.1,0
2016-07-31T00:00,dingling,2016,7,31,0,35,43,2,13,,45,25.2,1001.2,21.9,0,E,1.5,1
2016-07-31T01:00,aotizhongxin,2016,7,31,1,26,26,2,28,600,111,23.6,1005,21.3,0,NE,1.3,0
2016-07-31T01:00,dingling,2016,7,31,1,40,40,2,10,,47,24.9,1000.3,22.4,0,E,2.4,1
2016-07-31T02:00,aotizhongxin,2016,7,31,2,33,33,2,,700,75,23.4,1004,21.3,0,NE,1.2,1
2016-07-31T02:00,dingling,2016,7,31,2,28,28,2,3,,73,24.5,999.6,22,0,E,0.9,1
2016-07-31T03:00,aotizhongxin,2016,7,31,3,41,41,2,44,700,79,23.6,1003.7,21.3,0,ESE,0.8,0
2016-07-31T03:00,dingling,2016,7,31,3,42,49,2,16,,41,24.5,999.2,21.6,0,NW,0.7,1
2016-07-31T04:00,aotizhongxin,2016,7,31,4,58,58,2,54,800,,23.6,1003.4,21.1,0,E,1.5,1
2016-07-31T04:00,dingling,2016,7,31,4,42,42,2,10,,47,24.2,999.1,21.9,0,NE,0.8,1
2016-07-31T05:00,aotizhongxin,2016,7,31,5,38,38,2,54,1100,53,23.8,1004.8,21.1,0,ESE,1.7,0
2016-07-31T05:00,dingling,2016,7,31,5,25,25,2,2,,67,24.3,1000.4,21.4,0,SSE,1.5,1
2016-07-31T06:00,aotizhongxin,2016,7,31,6,51,51,2,45,1100,54,23.8,1006.1,21.3,0,NE,0.6,0
2016-07-31T06:00,dingling,2016,7,31,6,41,66,2,17,,43,23.5,1000.8,21.9,1.6,SE,1.4,1
2016-07-31T07:00,aotizhongxin,2016,7,31,7,60,60,2,58,1000,42,24.2,1005.5,21.1,0,SE,1.5,0
2016-07-31T07:00,dingling,2016,7,31,7,51,51,2,25,,30,23.2,1001.3,22,0.7,E,1.2,1
2016-07-31T08:00,aotizhongxin,2016,7,31,8,72,72,2,57,1700,39,24.1,1006,22,0.2,SE,1,0
2016-07-31T08:00,dingling,2016,7,31,8,47,47,2,18,,41,23.2,1002.1,22,0.1,WNW,1.2,1
2016-07-31T09:00,aotizhongxin,2016,7,31,9,65,65,2,70,1600,22,25.3,1006.3,22.2,0,WNW,1,0
2016-07-31T09:00,dingling,2016,7,31,9,34,34,2,6,,77,24,1001.9,22.6,0,NW,1.4,1
2016-07-31T10:00,aotizhongxin,2016,7,31,10,51,51,2,62,1200,38,27.5,1005.7,22.7,0,NNW,1.3,0
2016-07-31T10:00,dingling,2016,7,31,10,34,34,2,3,,94,24.7,1001.2,22.8,0.2,WNW,1.2,1
2016-07-31T11:00,aotizhongxin,2016,7,31,11,65,65,2,56,1200,56,26.7,1005.4,22.8,0,NE,2.1,0
2016-07-31T11:00,dingling,2016,7,31,11,28,28,2,2,,107,26.7,1000.7,22.8,0,NNE,1,1
2016-07-31T12:00,aotizhongxin,2016,7,31,12,73,73,2,54,1200,61,26.8,1005.4,22.6,0,ENE,2,0
2016-07-31T12:00,dingling,2016,7,31,12,28,28,2,2,,107,28,1000.2,22.7,0,E,1.4,1
2016-07-31T13:00,aotizhongxin,2016,7,31,13,81,81,2,54,1300,84,26,1005,22.5,0,ESE,2.3,0
2016-07-31T13:00,dingling,2016,7,31,13,28,28,2,2,,128,28.6,999.9,22.4,0.1,SE,1.8,1
2016-07-31T14:00,aotizhongxin,2016,7,31,14,75,75,2,38,1000,107,26.3,1004.5,22.4,0,E,2.3,0
2016-07-31T14:00,dingling,2016,7,31,14,35,38,2,2,,133,27.8,999.7,22.5,0,ESE,2.5,1
2016-07-31T15:00,aotizhongxin,2016,7,31,15,32,32,2,39,800,110,27,1004.1,22.2,0,ENE,2.4,0
2016-07-31T15:00,dingling,2016,7,31,15,46,49,2,2,,137,27.7,999.4,22.9,0,E,3,1
2016-07-31T16:00,aotizhongxin,2016,7,31,16,28,28,2,47,800,106,27.2,1004,22.8,0,ENE,1.7,0
2016-07-31T16:00,dingling,2016,7,31,16,57,57,2,2,,143,27.3,999.4,22.9,0,ESE,2.3,1
2016-07-31T17:00,aotizhongxin,2016,7,31,17,31,31,2,45,700,116,27.8,1003.5,23,0,NNW,0.6,0
2016-07-31T17:00,dingling,2016,7,31,17,50,50,2,2,,120,27,999,23,0,S,1.7,1
2016-07-31T18:00,aotizhongxin,2016,7,31,18,33,33,2,44,800,126,27.5,1003.6,22.7,0,NE,1.3,0
2016-07-31T18:00,dingling,2016,7,31,18,41,41,2,2,,115,26.8,999.1,22.8,0,SW,0.6,1
2016-07-31T19:00,aotizhongxin,2016,7,31,19,59,59,2,56,900,114,27.2,1003.8,23,0,E,1,0
2016-07-31T19:00,dingling,2016,7,31,19,39,39,2,2,,88,26.6,999.4,23.1,0,WNW,0.7,1
2016-07-31T20:00,aotizhongxin,2016,7,31,20,62,62,2,69,1000,86,27,1004.4,23.7,0,NE,0.1,0
2016-07-31T20:00,dingling,2016,7,31,20,39,39,2,2,,59,26.5,1000.1,23.2,0,WNW,1.1,1
2016-07-31T21:00,aotizhongxin,2016,7,31,21,56,56,2,72,1100,60,26.9,1004.8,22.9,0,NE,1.4,0
2016-07-31T21:00,dingling,2016,7,31,21,41,41,2,2,,68,26.2,1000.2,23.5,0,WNW,0.6,1
2016-07-31T22:00,aotizhongxin,2016,7,31,22,64,64,2,69,1000,53,26.9,1005.5,22.9,0,N,0.9,0
2016-07-31T22:00,dingling,2016,7,31,22,40,42,2,2,,55,26.2,1000.9,23.5,0,NNW,1.3,1
2016-07-31T23:00,aotizhongxin,2016,7,31,23,59,59,2,61,900,54,26.6,1005.4,23.1,0,ENE,0.9,0
2016-07-31T23:00,dingling,2016,7,31,23,37,37,2,2,,41,26.1,1000.9,23.6,0,N,1.2,1
2016-08-01T00:00,aotizhongxin,2016,8,1,0,49,49,2,83,900,27,26.8,1005,23.3,0,N,1,0
2016-08-01T00:00,dingling,2016,8,1,0,34,34,2,2,,42,25.9,1000.4,23.2,0,N,1.6,1
2016-08-01T01:00,aotizhongxin,2016,8,1,1,81,81,2,69,900,30,26.3,1004.9,23.6,0,NNE,0.3,0
2016-08-01T01:00,dingling,2016,8,1,1,33,33,2,2,,36,25.8,1000.4,23.3,0,W,1.1,1
2016-08-01T02:00,aotizhongxin,2016,8,1,2,66,66,2,65,900,44,26.4,1004.6,23.1,0,WNW,0.9,0
2016-08-01T02:00,dingling,2016,8,1,2,29,35,2,2,,31,25.4,1000,22.9,0,W,1.2,1
2016-08-01T03:00,aotizhongxin,2016,8,1,3,59,59,2,63,900,40,26.3,1004.4,23.2,0,SSE,0.4,0
2016-08-01T03:00,dingling,2016,8,1,3,31,44,2,2,,35,25.4,999.9,23.1,0,WNW,0.8,1
2016-08-01T04:00,aotizhongxin,2016,8,1,4,60,60,2,51,800,58,26.2,1004.3,22.9,0,WNW,0.8,0
2016-08-01T04:00,dingling,2016,8,1,4,34,35,2,2,,33,25.3,999.8,23.4,0,W,0.3,1
2016-08-01T05:00,aotizhongxin,2016,8,1,5,70,70,2,49,800,65,25.6,1004.4,23.5,0,SE,0.8,0
2016-08-01T05:00,dingling,2016,8,1,5,37,44,2,5,,32,25.3,999.9,23.4,0,NNW,1.1,1
2016-08-01T06:00,aotizhongxin,2016,8,1,6,77,77,2,47,900,66,25.8,1004.8,23.3,0,NNW,1,0
2016-08-01T06:00,dingling,2016,8,1,6,40,58,2,2,,41,25.5,1000.4,23.2,0,N,0.5,1
2016-08-01T07:00,aotizhongxin,2016,8,1,7,71,71,2,61,900,36,25.8,1005.2,23.8,0,E,0.7,0
2016-08-01T07:00,dingling,2016,8,1,7,48,60,2,4,,36,25.2,1000.7,23.3,0,ESE,0.6,1
2016-08-01T08:00,aotizhongxin,2016,8,1,8,62,62,2,64,900,24,26.6,1005.4,23.7,0,NNE,1.5,0
2016-08-01T08:00,dingling,2016,8,1,8,50,53,2,3,,41,25.5,1001.1,23.6,0,N,1,1
2016-08-01T09:00,aotizhongxin,2016,8,1,9,39,39,2,52,800,30,27,1005.8,23.5,0,N,1.8,0
2016-08-01T09:00,dingling,2016,8,1,9,61,61,2,5,,54,26.6,1001.1,24.1,0,WNW,1.1,1
2016-08-01T10:00,aotizhongxin,2016,8,1,10,,,,,,,28.1,1005.7,23.7,0,N,1.6,6
2016-08-01T10:00,dingling,2016,8,1,10,81,81,2,12,,79,28.9,1001.1,24,0,WSW,1.9,1
2016-08-01T11:00,aotizhongxin,2016,8,1,11,,,,,,,29.9,1005.7,24.8,0,NE,1.5,6
2016-08-01T11:00,dingling,2016,8,1,11,80,80,2,20,1000,92,29.7,1000.9,23.4,0,W,1.3,0
2016-08-01T12:00,aotizhongxin,2016,8,1,12,45,45,,,,99,30.2,1005.7,23.6,0,E,1.1,3
2016-08-01T12:00,dingling,2016,8,1,12,80,80,2,12,900,122,30.7,1000.9,23.1,0,S,1.5,0
2016-08-01T13:00,aotizhongxin,2016,8,1,13,43,43,4,24,800,125,30.1,1005.7,23.5,0,SE,2.6,0
2016-08-01T13:00,dingling,2016,8,1,13,66,66,2,7,900,146,32.3,1000.6,23.3,0,SSW,2.2,0
2016-08-01T14:00,aotizhongxin,2016,8,1,14,64,64,3,23,1100,156,31.7,1004.9,23,0,SSE,1.5,0
2016-08-01T14:00,dingling,2016,8,1,14,48,48,2,5,700,130,32.3,1000.1,23.5,0,ESE,1.7,0
2016-08-01T15:00,aotizhongxin,2016,8,1,15,56,56,2,14,1000,178,31.4,1003.9,24,0,SE,2,0
2016-08-01T15:00,dingling,2016,8,1,15,41,41,2,7,800,154,32.4,999.2,22.8,0,ESE,2.1,0
2016-08-01T16:00,aotizhongxin,2016,8,1,16,51,51,3,16,1000,197,32.2,1003.6,23.2,0,E,1.7,0
2016-08-01T16:00,dingling,2016,8,1,16,41,49,2,8,800,169,32.6,998.8,22.7,0,SSE,1.1,0
2016-08-01T17:00,aotizhongxin,2016,8,1,17,61,61,3,20,1300,203,31.1,1003.3,24,0,E,2,0
2016-08-01T17:00,dingling,2016,8,1,17,44,54,2,9,800,182,32.3,998.5,23,0,ESE,1.8,0
2016-08-01T18:00,aotizhongxin,2016,8,1,18,57,57,3,21,1300,204,31.1,1003.1,24,0,E,2.2,0
2016-08-01T18:00,dingling,2016,8,1,18,53,66,2,9,1000,195,31.8,998.2,22.5,0,ESE,2,0
2016-08-01T19:00,aotizhongxin,2016,8,1,19,75,75,2,36,1700,185,30.2,1003.6,23.9,0,E,1.5,0
2016-08-01T19:00,dingling,2016,8,1,19,57,78,2,10,1100,182,30.9,999.1,22.8,0,SE,2.3,0
2016-08-01T20:00,aotizhongxin,2016,8,1,20,88,88,2,38,2000,176,29,1004.6,23.9,0,E,1.3,0
2016-08-01T20:00,dingling,2016,8,1,20,61,77,2,7,1100,126,29.9,999.8,23.4,0,ENE,1.5,0
2016-08-01T21:00,aotizhongxin,2016,8,1,21,89,89,2,39,1900,149,28.5,1005.4,23.9,0,SE,1,0
2016-08-01T21:00,dingling,2016,8,1,21,57,63,2,6,1100,110,28.9,1000.8,23.6,0,NNE,1,0
2016-08-01T22:00,aotizhongxin,2016,8,1,22,79,79,2,38,1700,129,27.9,1005.6,24.5,0,ESE,1.1,0
2016-08-01T22:00,dingling,2016,8,1,22,,,,,,,27.6,1001.1,23.8,0,N,1.6,6
2016-08-01T23:00,aotizhongxin,2016,8,1,23,101,101,2,46,2100,102,27.1,1005.7,24.6,0,WNW,0.7,0
2016-08-01T23:00,dingling,2016,8,1,23,55,55,2,5,1000,76,27,1001.2,23.5,0,NNW,0.8,0
2016-08-02T00:00,aotizhongxin,2016,8,2,0,136,136,2,60,2500,67,26.4,1005.6,24.6,0,SW,0.2,0
2016-08-02T00:00,dingling,2016,8,2,0,56,56,2,5,1000,73,26.6,1001.1,23.3,0,W,1,0
2016-08-02T01:00,aotizhongxin,2016,8,2,1,145,145,2,57,2400,58,26,1005.2,24.6,0,E,0.3,0
2016-08-02T01:00,dingling,2016,8,2,1,56,56,2,5,1000,60,25.5,1000.8,23,0,NNW,1.2,0
2016-08-02T02:00,aotizhongxin,2016,8,2,2,108,108,2,,1600,29,26.4,1005.3,24.1,0,ENE,1.1,1
2016-08-02T02:00,dingling,2016,8,2,2,54,54,2,6,1000,56,25.6,1000.9,23.1,0,ENE,0.5,0
2016-08-02T03:00,aotizhongxin,2016,8,2,3,95,95,2,94,1600,2,25.9,1005.4,23.9,0,ENE,0.9,0
2016-08-02T03:00,dingling,2016,8,2,3,58,58,2,7,1000,52,25,1000.9,22.9,0,NNW,1.5,0
2016-08-02T04:00,aotizhongxin,2016,8,2,4,81,81,2,97,1500,,25.6,1005.1,23.6,0,N,0.6,1
2016-08-02T04:00,dingling,2016,8,2,4,59,59,2,6,1000,67,24.6,1000.7,22.5,0,NNW,0.6,0
2016-08-02T05:00,aotizhongxin,2016,8,2,5,67,67,2,61,1100,6,24.9,1005.4,23.7,0,NNW,0.7,0
2016-08-02T05:00,dingling,2016,8,2,5,54,54,2,7,1000,53,24.1,1000.9,22.5,0,NW,1.2,0
2016-08-02T06:00,aotizhongxin,2016,8,2,6,51,51,2,56,1100,7,25.3,1005.8,23.2,0,NNE,1.3,0
2016-08-02T06:00,dingling,2016,8,2,6,45,45,2,7,900,38,24.3,1001.3,22.2,0,N,0.9,0
2016-08-02T07:00,aotizhongxin,2016,8,2,7,64,64,2,44,1200,29,26.5,1006.2,23.2,0,ENE,1.6,0
2016-08-02T07:00,dingling,2016,8,2,7,22,22,2,7,600,55,26.5,1001.4,21.9,0,NNE,0.4,0
2016-08-02T08:00,aotizhongxin,2016,8,2,8,67,67,2,56,1300,31,28.3,1006.4,23.9,0,NE,1.9,0
2016-08-02T08:00,dingling,2016,8,2,8,23,24,2,10,500,58,28.1,1001.8,21.9,0,NNW,0.8,0
2016-08-02T09:00,aotizhongxin,2016,8,2,9,76,76,2,47,1300,66,30,1006.5,23,0,NE,1.6,0
2016-08-02T09:00,dingling,2016,8,2,9,24,24,2,6,500,80,30.1,1001.7,21.7,0,NW,1,0
2016-08-02T10:00,aotizhongxin,2016,8,2,10,51,51,2,32,900,94,31,1006.7,20.6,0,ENE,3.4,0
2016-08-02T10:00,dingling,2016,8,2,10,20,20,2,4,400,95,32.6,1001.7,21.1,0,SE,1.4,0
2016-08-02T11:00,aotizhongxin,2016,8,2,11,35,35,2,15,500,116,31.4,1006.5,20.7,0,ESE,3.2,0
2016-08-02T11:00,dingling,2016,8,2,11,20,57,2,6,500,107,32.1,1001.4,21.6,0,ESE,2.7,0
2016-08-02T12:00,aotizhongxin,2016,8,2,12,,,,,,,32.1,1006.1,21.3,0,E,2.8,6
2016-08-02T12:00,dingling,2016,8,2,12,27,34,2,4,600,118,32.5,1001.2,22,0,SSE,3.6,0
2016-08-02T13:00,aotizhongxin,2016,8,2,13,,,2,13,400,155,32.9,1005.6,19.7,0,E,2.5,2
2016-08-02T13:00,dingling,2016,8,2,13,20,20,2,2,500,124,33.4,1000.9,21.2,0,SSE,2,0
2016-08-02T14:00,aotizhongxin,2016,8,2,14,12,12,2,11,300,163,33.1,1005.1,19.9,0,SE,2.4,0
2016-08-02T14:00,dingling,2016,8,2,14,23,23,2,2,400,122,33.8,1000.3,21.6,0,SSE,1.3,0
2016-08-02T15:00,aotizhongxin,2016,8,2,15,22,22,2,12,300,173,33.9,1004.4,21,0,S,1.1,0
2016-08-02T15:00,dingling,2016,8,2,15,16,23,2,2,400,122,33.8,999.8,20.6,0,SSE,2.1,0
2016-08-02T16:00,aotizhongxin,2016,8,2,16,23,23,2,15,300,172,34,1004.1,21.1,0,E,1.5,0
2016-08-02T16:00,dingling,2016,8,2,16,22,22,2,2,400,133,34.3,999.5,21.4,0,SSW,1.4,0
2016-08-02T17:00,aotizhongxin,2016,8,2,17,22,22,2,18,300,180,32.9,1003.7,21.7,0,ESE,2.3,0
2016-08-02T17:00,dingling,2016,8,2,17,20,20,2,2,400,144,34.2,998.9,20.9,0,SSW,1.3,0
2016-08-02T18:00,aotizhongxin,2016,8,2,18,27,27,2,26,400,184,32.6,1003.5,21.8,0,ESE,1.9,0
2016-08-02T18:00,dingling,2016,8,2,18,23,38,2,5,400,150,33.8,998.8,20.6,0,SW,1.5,0
2016-08-02T19:00,aotizhongxin,2016,8,2,19,35,35,2,37,600,167,32.1,1004,21.9,0,SSE,1.6,0
2016-08-02T19:00,dingling,2016,8,2,19,19,50,2,5,400,105,32.6,999.2,20.5,0,ESE,1.4,0
2016-08-02T20:00,aotizhongxin,2016,8,2,20,37,37,2,41,700,138,31.1,1004.4,22.1,0,S,1.3,0
2016-08-02T20:00,dingling,2016,8,2,20,27,41,2,3,400,75,30.1,999.6,22.8,0,N,1.7,0
2016-08-02T21:00,aotizhongxin,2016,8,2,21,36,36,2,32,700,127,30.6,1005.2,22.5,0,S,1.3,0
2016-08-02T21:00,dingling,2016,8,2,21,27,30,2,2,400,68,29.1,1000.5,22.8,0,SW,1.1,0
2016-08-02T22:00,aotizhongxin,2016,8,2,22,30,30,2,36,700,117,30.3,1005.7,22.2,0,SSW,1.8,0
2016-08-02T22:00,dingling,2016,8,2,22,26,27,2,3,400,62,27.1,1001,22.5,0,N,2.2,0
2016-08-02T23:00,aotizhongxin,2016,8,2,23,39,39,2,36,800,119,29.7,1006,22.2,0,WSW,1.9,0
2016-08-02T23:00,dingling,2016,8,2,23,26,27,2,2,400,53,26.9,1001.3,21.9,0,NNW,1,0
2016-08-03T00:00,aotizhongxin,2016,8,3,0,44,44,2,33,800,115,29,1006,22.5,0,WSW,1.3,0
2016-08-03T00:00,dingling,2016,8,3,0,23,31,2,4,500,53,26.4,1001.4,21.6,0,NNW,1.1,0
2016-08-03T01:00,aotizhongxin,2016,8,3,1,53,53,2,34,800,100,28.3,1006,22.5,0,WSW,1.6,0
2016-08-03T01:00,dingling,2016,8,3,1,27,28,2,5,500,59,26,1001.3,21.7,0,NW,1.1,0
2016-08-03T02:00,aotizhongxin,2016,8,3,2,68,68,2,43,1000,84,27,1005.9,22.8,0,SSW,0.6,0
2016-08-03T02:00,dingling,2016,8,3,2,30,32,2,6,500,53,25.5,1001.4,21.8,0,N,1.6,0
2016-08-03T03:00,aotizhongxin,2016,8,3,3,53,53,2,47,1000,59,25.8,1005.6,23.1,0,SE,0.7,0
