timestamp,period,month,hour,minute,is_weekend,usage_kwh,lagging_reactive_power_kvarh,leading_reactive_power_kvarh,co2_tonnes,lagging_power_factor_pct,leading_power_factor_pct,load_type
2018-07-17T01:30,current,7,1,30,0,2.99,0,3.74,0,100,62.44,light
2018-07-17T02:15,current,7,2,15,0,2.99,0,3.56,0,100,64.31,light
2018-07-17T02:30,current,7,2,30,0,2.95,0,3.56,0,100,63.81,light
2018-07-17T02:45,current,7,2,45,0,2.99,0,3.56,0,100,64.31,light
2018-07-17T03:00,current,7,3,0,0,3.49,0,3.85,0,100,67.16,light
2018-07-17T03:15,current,7,3,15,0,3.42,0,3.78,0,100,67.09,light
2018-07-17T03:30,current,7,3,30,0,2.92,4.36,1.01,0,55.65,94.51,light
2018-07-17T03:45,current,7,3,45,0,2.95,6.3,0,0,42.41,100,light
2018-07-17T04:00,current,7,4,0,0,2.88,6.16,0,0,42.35,100,light
2018-07-17T04:15,current,7,4,15,0,2.95,6.23,0,0,42.8,100,light
2018-07-17T04:30,current,7,4,30,0,2.92,6.08,0,0,43.29,100,light
2018-07-17T04:45,current,7,4,45,0,2.95,6.08,0,0,43.65,100,light
2018-07-17T05:00,current,7,5,0,0,3.13,6.52,0,0,43.28,100,light
2018-07-17T05:15,current,7,5,15,0,3.49,6.77,0,0,45.82,100,light
2018-07-17T05:30,current,7,5,30,0,2.99,6.66,0,0,40.96,100,light
2018-07-17T05:45,current,7,5,45,0,2.92,6.55,0,0,40.72,100,light
2018-07-17T06:00,current,7,6,0,0,2.92,6.66,0,0,40.15,100,light
2018-07-17T06:15,current,7,6,15,0,2.95,6.62,0,0,40.7,100,light
2018-07-17T06:30,current,7,6,30,0,2.92,6.52,0,0,40.87,100,light
2018-07-17T06:45,current,7,6,45,0,2.88,6.41,0,0,40.98,100,light
2018-07-17T07:00,current,7,7,0,0,2.88,6.52,0,0,40.41,100,light
2018-07-17T07:15,current,7,7,15,0,2.99,6.08,0,0,44.13,100,light
2018-07-17T07:30,current,7,7,30,0,3.17,6.01,0,0,46.65,100,light
2018-07-17T07:45,current,7,7,45,0,3.24,5.4,0,0,51.45,100,light
2018-07-17T08:00,current,7,8,0,0,3.49,5.58,0,0,53.03,100,light
2018-07-17T09:00,current,7,9,0,0,67.86,59.08,0,0.03,75.42,100,light
2018-07-17T09:15,current,7,9,15,0,58.64,44.46,0,0.03,79.69,100,medium
2018-07-17T09:30,current,7,9,30,0,82.3,67.86,0,0.04,77.15,100,medium
2018-07-17T10:00,current,7,10,0,0,66.56,51.19,0,0.03,79.27,100,medium
2018-07-17T10:15,current,7,10,15,0,50,35.78,0,0.02,81.32,100,maximum
2018-07-17T10:45,current,7,10,45,0,49.79,35.28,0,0.02,81.59,100,maximum
2018-07-17T11:15,current,7,11,15,0,54,50,0,0.02,73.38,100,maximum
2018-07-17T11:30,current,7,11,30,0,66.42,63.25,0,0.03,72.42,100,maximum
2018-07-17T11:45,current,7,11,45,0,54.72,55.58,0,0.03,70.16,100,maximum
2018-07-17T12:00,current,7,12,0,0,69.73,67.82,0,0.03,71.69,100,maximum
2018-07-17T12:15,current,7,12,15,0,8.39,5.98,5.47,0,81.43,83.77,medium
2018-07-17T12:30,current,7,12,30,0,4.86,0,7.92,0,100,52.3,medium
2018-07-17T12:45,current,7,12,45,0,4.46,0,6.34,0,100,57.54,medium
2018-07-17T13:00,current,7,13,0,0,4.25,0,6.48,0,100,54.84,medium
2018-07-17T13:15,current,7,13,15,0,26.46,14.4,3.74,0.01,87.84,99.02,maximum
2018-07-17T13:30,current,7,13,30,0,59.62,37.73,0,0.03,84.5,100,maximum
2018-07-17T13:45,current,7,13,45,0,80.82,37.33,0,0.04,90.78,100,maximum
2018-07-17T14:00,current,7,14,0,0,96.62,42.41,0,0.04,91.57,100,maximum
2018-07-17T14:15,current,7,14,15,0,79.74,27.65,0,0.04,94.48,100,maximum
2018-07-17T14:30,current,7,14,30,0,104.94,35.32,0,0.05,94.78,100,maximum
2018-07-17T14:45,current,7,14,45,0,94.54,28.12,0,0.04,95.85,100,maximum
2018-07-17T15:00,current,7,15,0,0,71.35,20.92,0,0.03,95.96,100,maximum
2018-07-17T15:15,current,7,15,15,0,71.6,18.94,0,0.03,96.67,100,maximum
2018-07-17T15:30,current,7,15,30,0,72.97,20.09,0,0.03,96.41,100,maximum
2018-07-17T15:45,current,7,15,45,0,104.58,33.12,0,0.05,95.33,100,maximum
2018-07-17T16:15,current,7,16,15,0,108.4,35.75,0,0.05,94.97,100,maximum
2018-07-17T16:30,current,7,16,30,0,100.55,33.59,0,0.05,94.85,100,maximum
2018-07-17T16:45,current,7,16,45,0,88.45,29.77,0,0.04,94.78,100,maximum
2018-07-17T17:15,current,7,17,15,0,76.61,24.62,0,0.04,95.2,100,medium
2018-07-17T17:45,current,7,17,45,0,32.44,0,6.8,0.01,100,97.87,medium
2018-07-17T18:00,current,7,18,0,0,32.29,0,6.05,0.01,100,98.29,medium
2018-07-17T18:15,current,7,18,15,0,45.79,21.74,1.26,0.02,90.34,99.96,medium
2018-07-17T18:30,current,7,18,30,0,91.04,44.21,0,0.04,89.95,100,medium
2018-07-17T18:45,current,7,18,45,0,87.05,32.51,0,0.04,93.68,100,medium
2018-07-17T19:00,current,7,19,0,0,60.48,23.76,0,0.03,93.08,100,medium
2018-07-17T19:15,current,7,19,15,0,46.8,13.93,0,0.02,95.84,100,medium
2018-07-17T19:45,current,7,19,45,0,44.89,11.23,0,0.02,97.01,100,medium
2018-07-17T20:00,current,7,20,0,0,57.17,20.63,0,0.03,94.06,100,medium
2018-07-17T20:15,current,7,20,15,0,37.48,5,0,0.02,99.12,100,medium
2018-07-17T20:30,current,7,20,30,0,55.76,18.79,0.04,0.03,94.76,100,medium
2018-07-17T20:45,current,7,20,45,0,36.47,6.26,2.88,0.02,98.56,99.69,medium
2018-07-17T21:00,current,7,21,0,0,9.86,0,20.56,0,100,43.24,medium
2018-07-17T21:15,current,7,21,15,0,6.62,0,19.3,0,100,32.44,medium
2018-07-17T21:30,current,7,21,30,0,3.78,0,16.63,0,100,22.16,medium
2018-07-17T21:45,current,7,21,45,0,3.85,0,16.27,0,100,23.03,medium
2018-07-17T22:00,current,7,22,0,0,3.85,0,16.16,0,100,23.18,medium
2018-07-17T22:15,current,7,22,15,0,3.74,0,13.46,0,100,26.77,medium
2018-07-17T22:30,current,7,22,30,0,3.67,0,3.78,0,100,69.66,medium
2018-07-17T22:45,current,7,22,45,0,3.53,0,3.92,0,100,66.92,medium
2018-07-17T23:00,current,7,23,0,0,2.81,0,4.82,0,100,50.36,medium
2018-07-17T23:15,current,7,23,15,0,2.74,0,5.58,0,100,44.08,light
2018-07-17T23:30,current,7,23,30,0,2.7,0,5.65,0,100,43.12,light
2018-07-18T00:00,current,7,0,0,0,3.38,0,5.22,0,100,54.35,light
2018-07-18T00:15,current,7,0,15,0,2.7,0,5.54,0,100,43.81,light
2018-07-18T00:30,current,7,0,30,0,2.74,0,5.4,0,100,45.25,light
2018-07-18T00:45,current,7,0,45,0,2.74,0,5.36,0,100,45.52,light
2018-07-18T01:15,current,7,1,15,0,2.7,0,5.36,0,100,44.99,light
2018-07-18T01:30,current,7,1,30,0,2.7,0,5.29,0,100,45.46,light
2018-07-18T01:45,current,7,1,45,0,2.77,0,5.33,0,100,46.11,light
2018-07-18T02:00,current,7,2,0,0,3.24,0,5,0,100,54.38,light
2018-07-18T02:15,current,7,2,15,0,3.42,0,5.11,0,100,55.62,light
2018-07-18T02:30,current,7,2,30,0,2.92,0,5.08,0,100,49.83,light
2018-07-18T03:00,current,7,3,0,0,2.88,0,5.18,0,100,48.59,light
2018-07-18T03:15,current,7,3,15,0,2.92,0,5.11,0,100,49.61,light
2018-07-18T03:30,current,7,3,30,0,2.81,3.1,1.48,0,67.16,88.48,light
2018-07-18T03:45,current,7,3,45,0,2.88,4.39,0,0,54.85,100,light
2018-07-18T04:00,current,7,4,0,0,3.02,4.32,0,0,57.3,100,light
2018-07-18T04:15,current,7,4,15,0,3.35,4.03,0,0,63.92,100,light
2018-07-18T04:45,current,7,4,45,0,2.81,4.39,0,0,53.91,100,light
2018-07-18T05:00,current,7,5,0,0,2.77,4.43,0,0,53.02,100,light
2018-07-18T05:15,current,7,5,15,0,2.81,4.46,0,0,53.31,100,light
2018-07-18T05:30,current,7,5,30,0,2.77,4.57,0,0,51.83,100,light
2018-07-18T06:00,current,7,6,0,0,2.7,4.36,0,0,52.65,100,light
2018-07-18T06:15,current,7,6,15,0,2.74,4.28,0,0,53.92,100,light
2018-07-18T06:45,current,7,6,45,0,2.77,4,0,0,56.93,100,light
2018-07-18T07:00,current,7,7,0,0,2.66,3.78,0,0,57.55,100,light
2018-07-18T07:15,current,7,7,15,0,2.66,3.82,0,0,57.14,100,light
2018-07-18T07:30,current,7,7,30,0,2.99,3.6,0,0,63.89,100,light
2018-07-18T08:00,current,7,8,0,0,3.82,2.99,0,0,78.75,100,light
2018-07-18T08:15,current,7,8,15,0,29.74,24.8,0,0.01,76.8,100,light
2018-07-18T08:30,current,7,8,30,0,43.31,43.42,0,0.02,70.62,100,light
2018-07-18T09:00,current,7,9,0,0,47.52,33.95,0,0.02,81.37,100,light
2018-07-18T09:15,current,7,9,15,0,55.94,39.1,0,0.03,81.96,100,medium
2018-07-18T09:30,current,7,9,30,0,50.11,33.48,0,0.02,83.15,100,medium
2018-07-18T09:45,current,7,9,45,0,45.61,28.26,0,0.02,85.01,100,medium
2018-07-18T10:00,current,7,10,0,0,50.83,32.51,0,0.02,84.24,100,medium
2018-07-18T10:30,current,7,10,30,0,50.94,33.26,0,0.02,83.73,100,maximum
2018-07-18T10:45,current,7,10,45,0,64.15,41.08,0,0.03,84.21,100,maximum
2018-07-18T11:15,current,7,11,15,0,51.34,45.79,0,0.02,74.63,100,maximum
2018-07-18T11:30,current,7,11,30,0,51.37,51.62,0,0.02,70.54,100,maximum
2018-07-18T11:45,current,7,11,45,0,55.04,52.85,0,0.03,72.13,100,maximum
2018-07-18T12:00,current,7,12,0,0,47.59,45.61,0,0.02,72.2,100,maximum
2018-07-18T12:30,current,7,12,30,0,30.92,5.58,0,0.01,98.41,100,medium
2018-07-18T12:45,current,7,12,45,0,29.16,5.98,0,0.01,97.96,100,medium
2018-07-18T13:00,current,7,13,0,0,29.45,6.59,0,0.01,97.59,100,medium
2018-07-18T13:15,current,7,13,15,0,44.89,28.3,0,0.02,84.59,100,maximum
2018-07-18T13:30,current,7,13,30,0,73.87,59.8,0,0.03,77.72,100,maximum
2018-07-18T13:45,current,7,13,45,0,59.8,43.85,0,0.03,80.64,100,maximum
2018-07-18T14:00,current,7,14,0,0,66.96,50.18,0,0.03,80.02,100,maximum
2018-07-18T14:45,current,7,14,45,0,60.48,29.81,0,0.03,89.7,100,maximum
2018-07-18T15:00,current,7,15,0,0,56.99,27.9,0,0.03,89.81,100,maximum
2018-07-18T15:15,current,7,15,15,0,48.38,19.55,0,0.02,92.72,100,maximum
2018-07-18T15:30,current,7,15,30,0,52.49,25.2,0,0.02,90.15,100,maximum
2018-07-18T15:45,current,7,15,45,0,59.18,30.96,0,0.03,88.61,100,maximum
2018-07-18T16:00,current,7,16,0,0,60.59,29.88,0,0.03,89.69,100,maximum
2018-07-18T16:15,current,7,16,15,0,61.96,31.5,0,0.03,89.14,100,maximum
2018-07-18T16:30,current,7,16,30,0,61.45,34.78,0,0.03,87.03,100,maximum
2018-07-18T16:45,current,7,16,45,0,61.99,30.53,0,0.03,89.71,100,maximum
2018-07-18T17:00,current,7,17,0,0,53.17,21.53,0,0.02,92.69,100,maximum
2018-07-18T17:15,current,7,17,15,0,50.51,16.24,0,0.02,95.2,100,medium
2018-07-18T17:30,current,7,17,30,0,60.3,22.14,0,0.03,93.87,100,medium
2018-07-18T17:45,current,7,17,45,0,60.34,21.96,0,0.03,93.97,100,medium
2018-07-18T18:00,current,7,18,0,0,53.32,17.35,0.22,0.02,95.09,100,medium
2018-07-18T18:15,current,7,18,15,0,5.83,0,11.66,0,100,44.72,medium
2018-07-18T18:30,current,7,18,30,0,3.78,0,8.35,0,100,41.24,medium
2018-07-18T19:15,current,7,19,15,0,3.42,0,25.99,0,100,13.05,medium
2018-07-18T19:30,current,7,19,30,0,3.42,0,25.96,0,100,13.06,medium
2018-07-18T19:45,current,7,19,45,0,3.42,0,25.88,0,100,13.1,medium
2018-07-18T20:00,current,7,20,0,0,3.28,0,24.7,0,100,13.16,medium
2018-07-18T20:30,current,7,20,30,0,2.77,0,17.5,0,100,15.63,medium
2018-07-18T20:45,current,7,20,45,0,2.77,0,17.39,0,100,15.73,medium
2018-07-18T21:00,current,7,21,0,0,2.84,0,17.35,0,100,16.15,medium
2018-07-18T21:15,current,7,21,15,0,2.92,0,17.1,0,100,16.83,medium
2018-07-18T21:30,current,7,21,30,0,2.88,0,16.99,0,100,16.71,medium
2018-07-18T21:45,current,7,21,45,0,2.95,0,16.88,0,100,17.22,medium
2018-07-18T22:15,current,7,22,15,0,3.28,0,16.38,0,100,19.63,medium
2018-07-18T22:30,current,7,22,30,0,2.81,0,4.79,0,100,50.6,medium
2018-07-18T22:45,current,7,22,45,0,2.84,0,4.75,0,100,51.32,medium
2018-07-18T23:30,current,7,23,30,0,2.7,0,5.08,0,100,46.93,light
2018-07-18T23:45,current,7,23,45,0,2.77,0,5.04,0,100,48.17,light
2018-07-19T00:00,current,7,0,0,0,3.42,0,5.4,0,100,53.51,light
2018-07-19T00:30,current,7,0,30,0,2.84,0,4.9,0,100,50.15,light
2018-07-19T00:45,current,7,0,45,0,2.77,0,4.9,0,100,49.21,light
2018-07-19T01:00,current,7,1,0,0,2.81,0,4.86,0,100,50.05,light
2018-07-19T01:45,current,7,1,45,0,2.95,0,4.79,0,100,52.44,light
2018-07-19T02:00,current,7,2,0,0,3.02,0,4.64,0,100,54.55,light
2018-07-19T02:15,current,7,2,15,0,2.99,0,4.61,0,100,54.42,light
2018-07-19T02:30,current,7,2,30,0,2.99,0,4.68,0,100,53.84,light
2018-07-19T02:45,current,7,2,45,0,3.02,0,4.57,0,100,55.13,light
2018-07-19T03:15,current,7,3,15,0,2.95,0,4.61,0,100,53.9,light
2018-07-19T03:30,current,7,3,30,0,3.46,3.82,1.3,0,67.13,93.61,light
2018-07-19T03:45,current,7,3,45,0,3.38,5.33,0,0,53.55,100,light
2018-07-19T04:00,current,7,4,0,0,2.74,4.9,0,0,48.81,100,light
2018-07-19T04:15,current,7,4,15,0,2.77,5.04,0,0,48.17,100,light
2018-07-19T04:30,current,7,4,30,0,3.17,4.79,0,0,55.19,100,light
2018-07-19T04:45,current,7,4,45,0,2.99,4.9,0,0,52.09,100,light
2018-07-19T05:00,current,7,5,0,0,2.81,4.97,0,0,49.22,100,light
2018-07-19T05:15,current,7,5,15,0,2.7,4.82,0,0,48.87,100,light
2018-07-19T05:45,current,7,5,45,0,2.7,4.9,0,0,48.26,100,light
2018-07-19T06:00,current,7,6,0,0,2.7,4.93,0,0,48.03,100,light
2018-07-19T06:30,current,7,6,30,0,2.7,4.61,0,0,50.54,100,light
2018-07-19T06:45,current,7,6,45,0,2.59,4.46,0,0,50.22,100,light
2018-07-19T07:00,current,7,7,0,0,2.7,4.5,0,0,51.45,100,light
2018-07-19T07:15,current,7,7,15,0,2.81,4.46,0,0,53.31,100,light
2018-07-19T07:30,current,7,7,30,0,3.24,4.21,0,0,60.99,100,light
2018-07-19T07:45,current,7,7,45,0,3.6,4.32,0,0,64.02,100,light
2018-07-19T08:00,current,7,8,0,0,5.33,6.01,0,0,66.35,100,light
2018-07-19T08:15,current,7,8,15,0,46.44,46.91,0,0.02,70.35,100,light
2018-07-19T08:30,current,7,8,30,0,52.81,53.21,0,0.02,70.44,100,light
2018-07-19T08:45,current,7,8,45,0,65.27,64.44,0,0.03,71.16,100,light
2018-07-19T09:00,current,7,9,0,0,71.24,54.07,0,0.03,79.66,100,light
2018-07-19T09:15,current,7,9,15,0,72.5,52.7,0,0.03,80.89,100,medium
2018-07-19T09:30,current,7,9,30,0,59.58,42.91,0,0.03,81.15,100,medium
2018-07-19T10:00,current,7,10,0,0,47.45,30.56,0,0.02,84.07,100,medium
2018-07-19T10:15,current,7,10,15,0,54.5,35.89,0,0.02,83.52,100,maximum
2018-07-19T10:30,current,7,10,30,0,62.24,43.16,0,0.03,82.18,100,maximum
2018-07-19T10:45,current,7,10,45,0,54.04,35.24,0,0.02,83.76,100,maximum
2018-07-19T11:00,current,7,11,0,0,56.92,38.88,0,0.03,82.57,100,maximum
2018-07-19T11:15,current,7,11,15,0,70.78,57.42,0,0.03,77.66,100,maximum
2018-07-19T11:30,current,7,11,30,0,88.81,66.49,0,0.04,80.05,100,maximum
2018-07-19T11:45,current,7,11,45,0,100.3,77.58,0,0.05,79.1,100,maximum
2018-07-19T12:15,current,7,12,15,0,7.06,2.88,3.96,0,92.59,87.22,medium
2018-07-19T12:30,current,7,12,30,0,15.55,1.15,5.26,0.01,99.73,94.73,medium
2018-07-19T12:45,current,7,12,45,0,23.33,2.16,0.5,0.01,99.57,99.98,medium
2018-07-19T13:00,current,7,13,0,0,26.32,4.64,0.32,0.01,98.48,99.99,medium
2018-07-19T13:30,current,7,13,30,0,67.21,37.04,0,0.03,87.58,100,maximum
2018-07-19T13:45,current,7,13,45,0,94.61,41.36,0,0.04,91.63,100,maximum
2018-07-19T14:00,current,7,14,0,0,75.28,31,0,0.03,92.47,100,maximum
2018-07-19T14:15,current,7,14,15,0,71.82,32.18,0,0.03,91.26,100,maximum
2018-07-19T15:00,current,7,15,0,0,83.95,38.52,0,0.04,90.89,100,maximum
2018-07-19T15:15,current,7,15,15,0,75.96,30.89,0,0.03,92.63,100,maximum
2018-07-19T15:30,current,7,15,30,0,79.38,30.46,0,0.04,93.36,100,maximum
2018-07-19T15:45,current,7,15,45,0,83.77,30.85,0,0.04,93.84,100,maximum
2018-07-19T16:15,current,7,16,15,0,111.42,51.98,0,0.05,90.62,100,maximum
2018-07-19T16:30,current,7,16,30,0,85.5,30.46,0,0.04,94.2,100,maximum
2018-07-19T16:45,current,7,16,45,0,90.9,33.05,0,0.04,93.98,100,maximum
2018-07-19T17:00,current,7,17,0,0,95.76,28.94,0,0.04,95.72,100,maximum
2018-07-19T17:15,current,7,17,15,0,70.2,18.58,0,0.03,96.67,100,medium
2018-07-19T17:30,current,7,17,30,0,96.55,25.56,0.61,0.04,96.67,100,medium
2018-07-19T17:45,current,7,17,45,0,31.68,0,8.32,0.01,100,96.72,medium
2018-07-19T18:00,current,7,18,0,0,31.64,0,7.99,0.01,100,96.96,medium
2018-07-19T18:15,current,7,18,15,0,55.76,21.82,1.69,0.03,93.12,99.95,medium
2018-07-19T18:30,current,7,18,30,0,82.66,40.75,0,0.04,89.69,100,medium
2018-07-19T18:45,current,7,18,45,0,99.14,38.23,0,0.05,93.3,100,medium
2018-07-19T19:00,current,7,19,0,0,69.8,28.91,0,0.03,92.39,100,medium
2018-07-19T19:15,current,7,19,15,0,51.44,20.12,0,0.02,93.13,100,medium
2018-07-19T19:30,current,7,19,30,0,66.13,41.98,0,0.03,84.43,100,medium
2018-07-19T19:45,current,7,19,45,0,65.7,33.98,0,0.03,88.82,100,medium
2018-07-19T20:00,current,7,20,0,0,59.22,35.28,0,0.03,85.91,100,medium
2018-07-19T20:15,current,7,20,15,0,52.38,25.78,0,0.02,89.72,100,medium
2018-07-19T20:45,current,7,20,45,0,63.22,33.98,0,0.03,88.08,100,medium
2018-07-19T21:00,current,7,21,0,0,47.66,17.39,0.54,0.02,93.94,99.99,medium
2018-07-19T21:15,current,7,21,15,0,40.61,4.82,0.43,0.02,99.3,99.99,medium
2018-07-19T21:30,current,7,21,30,0,40.28,4.43,0.07,0.02,99.4,100,medium
2018-07-19T21:45,current,7,21,45,0,35.71,2.3,1.91,0.02,99.79,99.86,medium
2018-07-19T22:30,current,7,22,30,0,3.82,0,5.15,0,100,59.57,medium
2018-07-19T22:45,current,7,22,45,0,3.6,0,5.08,0,100,57.82,medium
2018-07-19T23:15,current,7,23,15,0,4.5,0,7.49,0,100,51.5,light
2018-07-19T23:30,current,7,23,30,0,3.82,0,6.3,0,100,51.85,light
2018-07-19T23:45,current,7,23,45,0,3.38,0,5.4,0,100,53.06,light
2018-07-20T00:00,current,7,0,0,0,3.6,0,4.64,0,100,61.3,light
2018-07-20T00:15,current,7,0,15,0,3.38,0,5.26,0,100,54.06,light
2018-07-20T00:30,current,7,0,30,0,2.84,0,4.75,0,100,51.32,light
2018-07-20T00:45,current,7,0,45,0,2.81,0,4.72,0,100,51.15,light
2018-07-20T01:15,current,7,1,15,0,2.88,0,4.68,0,100,52.41,light
2018-07-20T01:30,current,7,1,30,0,2.88,0,4.64,0,100,52.74,light
2018-07-20T02:00,current,7,2,0,0,2.88,0,4.57,0,100,53.32,light
2018-07-20T02:30,current,7,2,30,0,2.84,0,4.54,0,100,53.03,light
2018-07-20T02:45,current,7,2,45,0,2.88,0,4.54,0,100,53.57,light
2018-07-20T03:00,current,7,3,0,0,2.84,0,4.39,0,100,54.32,light
2018-07-20T03:15,current,7,3,15,0,2.92,0,4.28,0,100,56.36,light
2018-07-20T03:30,current,7,3,30,0,2.92,3.74,1.22,0,61.54,92.27,light
2018-07-20T03:45,current,7,3,45,0,2.81,5.15,0,0,47.9,100,light
2018-07-20T04:00,current,7,4,0,0,2.74,5,0,0,48.06,100,light
2018-07-20T04:15,current,7,4,15,0,2.77,4.9,0,0,49.21,100,light
2018-07-20T04:30,current,7,4,30,0,3.28,5.58,0,0,50.68,100,light
2018-07-20T04:45,current,7,4,45,0,4.21,6.7,0,0,53.2,100,light
2018-07-20T05:00,current,7,5,0,0,2.81,5.22,0,0,47.4,100,light
2018-07-20T05:15,current,7,5,15,0,2.77,5.4,0,0,45.64,100,light
2018-07-20T05:30,current,7,5,30,0,2.77,5.47,0,0,45.18,100,light
2018-07-20T05:45,current,7,5,45,0,2.77,5.72,0,0,43.58,100,light
2018-07-20T06:00,current,7,6,0,0,2.81,5.58,0,0,44.98,100,light
2018-07-20T06:15,current,7,6,15,0,2.81,5.4,0,0,46.16,100,light
2018-07-20T06:30,current,7,6,30,0,2.81,5.22,0,0,47.4,100,light
2018-07-20T06:45,current,7,6,45,0,2.7,5.22,0,0,45.94,100,light
2018-07-20T07:00,current,7,7,0,0,2.74,5.18,0,0,46.76,100,light
2018-07-20T07:15,current,7,7,15,0,2.7,4.75,0,0,49.42,100,light
2018-07-20T07:30,current,7,7,30,0,3.2,4.72,0,0,56.12,100,light
2018-07-20T07:45,current,7,7,45,0,3.24,4.32,0,0,60,100,light
2018-07-20T08:00,current,7,8,0,0,3.78,5.4,0,0,57.35,100,light
2018-07-20T08:15,current,7,8,15,0,31.57,32.4,0,0.01,69.79,100,light
2018-07-20T08:30,current,7,8,30,0,47.88,50.26,0,0.02,68.98,100,light
2018-07-20T08:45,current,7,8,45,0,51.52,52.7,0,0.02,69.91,100,light
2018-07-20T09:00,current,7,9,0,0,64.3,50.18,0,0.03,78.83,100,light
2018-07-20T09:15,current,7,9,15,0,59.44,40.1,0,0.03,82.9,100,medium
2018-07-20T09:30,current,7,9,30,0,57.71,40.57,0,0.03,81.81,100,medium
2018-07-20T09:45,current,7,9,45,0,52.7,36.18,0,0.02,82.44,100,medium
2018-07-20T10:15,current,7,10,15,0,47.12,31.46,0,0.02,83.17,100,maximum
2018-07-20T10:30,current,7,10,30,0,63.58,41.44,0,0.03,83.78,100,maximum
2018-07-20T11:15,current,7,11,15,0,61.7,57.17,0,0.03,73.35,100,maximum
2018-07-20T11:30,current,7,11,30,0,63.83,61.78,0,0.03,71.86,100,maximum
2018-07-20T11:45,current,7,11,45,0,60.3,57.85,0,0.03,72.16,100,maximum
2018-07-20T12:00,current,7,12,0,0,57.38,57.17,0,0.03,70.84,100,maximum
2018-07-20T12:15,current,7,12,15,0,6.88,3.89,6.08,0,87.05,74.93,medium
2018-07-20T12:30,current,7,12,30,0,5.33,0,11.45,0,100,42.2,medium
2018-07-20T12:45,current,7,12,45,0,4.39,0,7.7,0,100,49.53,medium
2018-07-20T13:00,current,7,13,0,0,4.28,0,7.96,0,100,47.36,medium
2018-07-20T13:15,current,7,13,15,0,30.38,17.89,2.52,0.01,86.17,99.66,maximum
2018-07-20T13:30,current,7,13,30,0,61.34,46.94,0,0.03,79.42,100,maximum
2018-07-20T14:00,current,7,14,0,0,59.33,50.08,0,0.03,76.42,100,maximum
2018-07-20T14:15,current,7,14,15,0,50.65,26.32,0,0.02,88.73,100,maximum
2018-07-20T14:30,current,7,14,30,0,54.43,26.1,0,0.02,90.17,100,maximum
2018-07-20T14:45,current,7,14,45,0,60.01,34.67,0,0.03,86.59,100,maximum
2018-07-20T15:00,current,7,15,0,0,58,31.54,0,0.03,87.85,100,maximum
2018-07-20T16:15,current,7,16,15,0,60.91,32.18,0,0.03,88.42,100,maximum
2018-07-20T16:30,current,7,16,30,0,68.18,30.1,0,0.03,91.48,100,maximum
2018-07-20T16:45,current,7,16,45,0,99.18,44.32,0,0.05,91.3,100,maximum
2018-07-20T17:00,current,7,17,0,0,99.04,46.76,0,0.05,90.43,100,maximum
2018-07-20T17:15,current,7,17,15,0,68.26,41.72,0,0.03,85.33,100,medium
2018-07-20T17:30,current,7,17,30,0,59.51,34.7,0,0.03,86.39,100,medium
2018-07-20T17:45,current,7,17,45,0,31.28,0.58,5.9,0.01,99.98,98.27,medium
2018-07-20T18:00,current,7,18,0,0,31.21,0,6.77,0.01,100,97.73,medium
2018-07-20T18:15,current,7,18,15,0,42.01,19.73,1.44,0.02,90.51,99.94,medium
2018-07-20T18:30,current,7,18,30,0,52.34,41.18,0,0.02,78.59,100,medium
2018-07-20T18:45,current,7,18,45,0,43.42,20.81,0,0.02,90.18,100,medium
2018-07-20T19:00,current,7,19,0,0,82.66,27.58,0,0.04,94.86,100,medium
2018-07-20T19:30,current,7,19,30,0,66.02,19.33,0,0.03,95.97,100,medium
2018-07-20T19:45,current,7,19,45,0,82.08,27.04,0,0.04,94.98,100,medium
2018-07-20T20:00,current,7,20,0,0,97.67,36.11,0,0.04,93.79,100,medium
2018-07-20T20:15,current,7,20,15,0,72.86,23.54,0,0.03,95.16,100,medium
2018-07-20T20:30,current,7,20,30,0,67.82,26.68,0,0.03,93.06,100,medium
2018-07-20T20:45,current,7,20,45,0,44.68,11.59,0,0.02,96.8,100,medium
2018-07-20T21:00,current,7,21,0,0,28.48,3.71,6.7,0.01,99.16,97.34,medium
2018-07-20T21:15,current,7,21,15,0,6.19,0,22.64,0,100,26.37,medium
2018-07-20T21:30,current,7,21,30,0,4.46,0,16.56,0,100,26.01,medium
2018-07-20T21:45,current,7,21,45,0,3.92,0,16.56,0,100,23.03,medium
2018-07-20T22:00,current,7,22,0,0,3.92,0,16.38,0,100,23.27,medium
2018-07-20T22:30,current,7,22,30,0,3.78,0,4.03,0,100,68.41,medium
2018-07-20T22:45,current,7,22,45,0,3.6,0,3.89,0,100,67.92,medium
2018-07-20T23:00,current,7,23,0,0,3.17,0,3.71,0,100,64.96,medium
2018-07-20T23:15,current,7,23,15,0,3.1,0,4.1,0,100,60.31,light
2018-07-20T23:30,current,7,23,30,0,3.1,0,4.28,0,100,58.66,light
2018-07-20T23:45,current,7,23,45,0,3.1,0,4.32,0,100,58.3,light
2018-07-21T00:00,current,7,0,0,1,3.38,0,5.76,0,100,50.61,light
2018-07-21T00:15,current,7,0,15,1,3.13,0,4.79,0,100,54.7,light
2018-07-21T00:45,current,7,0,45,1,3.06,0,4.72,0,100,54.4,light
2018-07-21T01:00,current,7,1,0,1,3.06,0,4.61,0,100,55.3,light
2018-07-21T01:15,current,7,1,15,1,3.02,0,4.68,0,100,54.22,light
